diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Pineapple Express Auto,Pineapple Express,Amsterdam Marijuana Seeds AMS,100 watt,"Fox Farm,",True,Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Defoliation,LST,",3.28,11,1,6,9
Red Mandarine,Red Mandarine F1 Fast Version®,Sweet Seeds,480 watt,"Top Crop,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,",8.72,13,4,,14
PAWLOSKI’S VAULT FB PP FB FR,Forbidden Runtz Auto,Fast Buds,600 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,",16.4,11,3,,11
9xSuper Lemon Haze GHS BioBizz QB LED,Super Lemon Haze,Green House Seed Co.,640 watt,"BioBizz,",True,Manual,"Perlite Grow Medium,Soil Grow Medium,",Glass Of Water,"FIMing,Defoliation,ScrOG,",24.22,13,9,25.4,0.004
8 ounces of 3 Bears OG,3 Bears OG,Mephisto Genetics,"LED / 450W Mars TS 3000,","Greenleaf Nutrients,General Hydroponics (GHE),Real Growers,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,",5,11,1,,8
Seedsman Blueberry Fem,Blueberry,Seedsman,150 watt,"Fox Farm,General Hydroponics (GHE),",True,Manual,"Fox Farms Ocean Forest Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,",,18,1,,
C4 Auto - Lillith,C4 Auto,Fast Buds,200 watt,"BioBizz,",True,,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Glass Of Water,"LST,Defoliation,",10.76,10,1,2.26,
Dridder's Meringues,Meringue,Dutch Passion,600 watt,"PLAGRON.,",True,Hydroponics,"Expanded Clay Grow Medium,Mineral Wool Grow Medium,",,"LST,ScrOG,",Custom,15,2,,
original sensible seed test,Blueberry Cookies Auto,Original Sensible Seeds,300 watt,"Green House Feeding,BioBizz,Aptus,",True,Manual,"jif7 Grow Medium,Coco Coir Grow Medium,",Peat Pellet,,7.75,11,1,1.18,
Second Autoflower Grow,White Widow Autoflower,ILGM,450 watt,"General Hydroponics (GHE),Botanicare,",True,Hydroponics,,Paper Towel,,16,14,2,,28.22
FBT2211,Tropicana Cookies Auto,Fast Buds,310 watt,"Monkey Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,,8.86,9,1,,0.85
3 ounces of Double Grape,Double Grape,Mephisto Genetics,"LED / 300W Mars TSL 2000,","Greenleaf Nutrients,General Hydroponics (GHE),Real Growers,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,",5,10,1,,3
"WSE Strawberry Kush, ViparSpectra P2500",Strawberry Kush feminized seeds,Weedseedsexpress,250 watt,"Foop Organic Biosciences,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,ScrOG,Topping,LST,",6,22,1,2.91,10.76
Bochi Auto - Caucasian,Bochi Auto,Caucasian Seeds,200 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"LST,",8.61,11,1,,1.41
OG kush - Kritical Bilbo,Og kush,Custom Breeder & Strain,150 watt,"BioBizz,Top Crop,",True,Manual,"Soil Grow Medium,",,"LST,",,14,3,,
Fast Buds Meme Contest!,Fast Buds Meme Contest,Custom Breeder & Strain,,,True,Hydroponics,"Coco Coir Grow Medium,Soil Grow Medium,",,,,4,,,
Banana Kush 2,Banana Kush Autoflower,ILGM,300 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,26.25,11,1,,
1st Try Aeroponic Cookies Gelato,Cookies Gelato,Royal Queen Seeds,250 watt,"Canna,",True,Aeroponics,"Mineral Wool Grow Medium,",Paper Towel,"Topping,LOLLIPOPPING,",12.92,15,3,8.64,48.68
Devils reject,Blue Cheese,Big Buddha Seeds,"LED / 600W,",,True,Drip,"Expanded Clay Grow Medium,",,,21.53,9,1,,9
mixed,Dinachem,Dinafem,450 watt,"BioBizz,Aptus,",True,Manual,"Soil Grow Medium,",,"LST,HST,Topping,Defoliation,",16,16,9,,19.44
FastBuds FBT2207 test,FBT2207,Fast Buds,150 watt,"General Hydroponics (GHE),NPK Industries,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",13.12,12,1,3.69,
End Game R2,End Game R2,ETHOS Genetics,,"Superthrive,Green Planet Nutrients,Terpinator,Purpinator,Nutri+,",True,Manual,"HID / 1000W 1000 Watt MH Grow Bulb,Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",Paper Towel,"Topping,LST,Defoliation,HST,",,FLOWERING,,,
Stinky Pinky Clones,Stinky Pinky,Custom Breeder & Strain,"LED / 32W Custom,LED / 19W (×3) Custom,LED / 100W Mars TS 600,LED / 150W Mars TS 1000,LED / 310W Mars TSW 2000,","Advanced Nutrients,PRO-MIX,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,",13.12,14,2,,
White widow witches,White Widow Auto,Fast Buds,400 watt,"General Hydroponics (GHE),Skunkwerks Rx,",True,Manual,"Soil Grow Medium,Worm castings Grow Medium,",Glass Of Water,"Topping,",13.12,7,1,,
Test Grow #2,Unknown,Custom Breeder & Strain,,"Real Growers,",True,Manual,"Soil Grow Medium,Other Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,Main-Lining,",,13,3,2.33,
Peyote critical,Peyote Critical,Barney'S Farm,1200 watt,"Growth Technology,Plant Magic,Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Rockwool Cube,"LST,FIMing,Defoliation,SoG,",26.91,19,1,2.75,
Pain medication,Lemon Berry Candy OG,ETHOS Genetics,"LED / 0W SF1000D,","Organics Nutrients,BuildASoil,",True,Manual,"Hydro Crunch Grow Room Tent 8x4x6.5,Soil Grow Medium,",Directly In Substrate,"Topping,Defoliation,LST,ScrOG,",,24,1,,
Morticia,White Widow,Seedsman,150 watt,"Remo Nutrients,Botanicare,",True,Manual,"Coco Coir Grow Medium,",,"Defoliation,",Custom,19,1,,1.41
Gelato auto,Gelato Auto,Fast Buds,270 watt,"Canna,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"LST,HST,",5.27,13,1,4,31.75
Amnesia Haze Hydro,Amnesia Haze,ILGM,"LED / 100W P1000,","Fox Farm,Plant Success (Plant Revolution),",True,Hydroponics,"Coco Coir Grow Medium,clay pebbles Grow Medium,",,"LST,Topping,",,FLOWERING,,,
Summer Seasson 2022,Cream Caramel®,Sweet Seeds,600 watt,"Canna,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"Trasplante,LST,Defoliation,RIB,",1076.39,11,6,10.58,24.69
sslly,Strawberry Lemonade,Barney'S Farm,,"Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,LST,",,16,,,
Fastbudsgrow,Zkittlez Auto,Fast Buds,600 watt,"Advanced Nutrients,Superthrive,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,11,,,
Bruce Banner,Bruce Banner,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,",,15,1,1.06,1.76
The LEGEND,Jack Herer Fem,Sensi Seeds,120 watt,"PLAGRON.,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"SoG,",3.88,10,3,,
The ultimate,The Ultimate,Dutch Passion,400 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",10.76,11,4,,4.94
Spanish Ripper // Viparspectra,Sour Ripper,Ripper Seeds,240 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",Other,"Topping,cut,",7.75,10,3,,14.82
KKkKk,Kukulkan,Pyramid Seeds,"LED / 250W P2500,","Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,Topping,",,19,1,,23.28
ICEcream for Easter// Viparspectra,ICE,Royal Queen Seeds,880 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,"leaftucking,Defoliation,",96.88,15,3,,14.82
Always Angry,Bruce Banner Auto,Fast Buds,100 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Paper Towel,,7.75,12,1,0.71,2.61
Sweet ZZ auto,Sweet ZZ Automatic,Royal Queen Seeds,"LED / 95W P600,","Plant Magic,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,",,9,,1.13,4.09
Kanka,Chocolate Haze,Royal Queen Seeds,"LED / 600W Custom,",,True,Manual,,,"LST,Topping,",,13,,,
2nd grow,Jelly Rancher,Humboldt Seed Company,600 watt,,True,Manual,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Soil Grow Medium,",,,,7,1,,
Hydro Mastodon Kush - SP6500,Mastodon Kush,Emerald Triangle Seeds,650 watt,"Vitalink,Hesi,Green Buzz Nutrients,General Hydroponics (GHE),",True,Hydroponics,"Mineral Wool Grow Medium,",,"Defoliation,LST,",15.5,7,1,,81.84
Organically Grown Lemon Auto by Seedsman,Auto Lemon,Seedsman,400 watt,"Dr. Earth,Bloom City Organics,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",,"LST,",,12,1,4.6,4.6
Royal Purple Kush Auto,Royal Purple Kush Auto,Emerald Triangle Seeds,150 watt,"Greenleaf Nutrients,",True,Hydroponics,"Soil Grow Medium,",,"Defoliation,",,11,1,3.46,3.46
Black Cherry Pie f5,Black Cherry Pie BX,In House Genetics,245 watt,"Canna,Advanced Nutrients,Mammoth Microbes,Cyco Platinum Series,",True,Manual,"Coco Coir Grow Medium,",Peat Pellet,"Topping,",5.81,13,1,,2.65
"When life gives you lemons, grow em..",Black Lemon Auto,Exotic Seed,400 watt,"Real Growers,Dyna-Gro,",True,Manual,"Soil Grow Medium,",Rockwool Cube,"Defoliation,",21.53,8,3,4.23,40
Fast Buds Testers! 07-08-09-11-12,FBT2207,Fast Buds,660 watt,"Remo Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,,88.58,12,1,,5.36
Royal Queen Seeds - Mars Hydro FC8000,Purple Queen Automatic,Royal Queen Seeds,800 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Leca Grow Medium,",Paper Towel,"Defoliation,",5.38,15,1,3.7,
Runtz by Silky,Runtz,Zamnesia Seeds,240 watt,,True,Manual,"Soil Grow Medium,",,"LST,Topping,Defoliation,HST,",2.58,15,1,,9.7
Advanced Seeds: Auto Strawberry Gum,Auto Strawberry Gum,Advanced Seeds,505 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Вермикулит Grow Medium,",,"LST,Defoliation,ScrOG,",5.92,15,2,,7.13
Off to the races,Cafe Racer,Blimburn Seeds,345 watt,"General Hydroponics (GHE),Emerald Harvest,Diablo Nutrients,Green Planet Nutrients,",True,Hydroponics,"Expanded Clay Grow Medium,",,"Defoliation,LST,Main-Lining,",16,20,2,,4.59
Northern light auto rqs,Northern Light Automatic,Royal Queen Seeds,"LED / 1000W Custom,","BioBizz,",True,Manual,"Soil Grow Medium,",,,Custom,8,,,
"BSF Dream team ""Power Girls""",Gorilla Glue #4,BSF Seeds,,"Top Crop,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"Supercopping,Topping,FIMing,",,21,1,35.27,35.27
Meme Fast Buds,Meme,Fast Buds,300 watt,,True,Aeroponics,"HID / 1000W 1000 Watt MH Grow Bulb,Mineral Wool Grow Medium,Coco Coir Grow Medium,",,,322.92,7,12,,2.12
WatermelonZkittlez,Watermelon Zkittlez,Barney'S Farm,165 watt,"Bio Tabs,",True,Manual,"Soil Grow Medium,",,"Defoliation,",0.94,12,1,,1.62
Auto mazar d'aroganza,Blue Auto Mazar,Dutch Passion,,"BioBizz,",True,Manual,"Soil Grow Medium,",Glass Of Water,,,13,3,,7.05
BlueBerry,Blueberry,Zamnesia Seeds,165 watt,"Bio Tabs,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",0.94,12,1,,1.2
Peanut Butter BreathxBlack Cherry PieF5,Peanut Butter Cherry Pie,Custom Breeder & Strain,"LED / 330W Electric Sky 300 V3,","Athena,",True,Manual,"Coco Coir Grow Medium,",,,,12,1,,
Stunted Blackberry - 1 gallon,Blackberry Auto,Fast Buds,200 watt,"BioBizz,Living Soils,Plant Magic,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,",Custom,13,1,,0.63
Nanner Time,Banana Kush Autoflower,ILGM,600 watt,"Fox Farm,Fish Head Farms,Terpinator,Botanicare,",True,Manual,"TopoGrow D-Door 36""X20""X63"",Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,",,12,1,,6.91
Barneys Farm - Biscotti Mintz,Biscotti Mintz,Barney'S Farm,315 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,LST,Defoliation,",12.92,11,4,9,11
Haze Berry,Haze Berry,Royal Queen Seeds,480 watt,"Grotek,",True,Manual,"Soil Grow Medium,",,"SoG,",8.61,13,25,17.46,17.46
Dance CBD,Dance World,Royal Queen Seeds,240 watt,"Canna,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,LST,HST,",430.56,14,1,4.09,15.27
Blue Dream Auto,Silver leaf,Custom Breeder & Strain,450 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,Defoliation,",Custom,13,3,,15.87
Auto Purpel Kush Nr.2,Auto Purple Kush,Linda Seeds,1000 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,",,,,13,1,,
Lemon Kix Auto(sativa),Auto Lemon Kix (Auto Lemon Zkittle),Dutch Passion,480 watt,"BioBizz,Green House Feeding,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,,2.69,12,2,5.05,352.7
DoSiDos Auto,Do-si-dos Automatic,Royal Queen Seeds,480 watt,"BioBizz,RQS Organic Nutrients,Green House Feeding,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,,4.31,11,3,7.13,352.7
Cream Caramel #1,Cream Caramel,Custom Breeder & Strain,"LED / 300W Phlizon 1500W CREE COB Series,",,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Chicken manure Grow Medium,",Directly In Substrate,"HST,",13.12,14,1,,1
Forbidden Runtz,Forbidden Runtz Auto,Fast Buds,,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,",,"Topping,LST,Defoliation,",,12,1,,
Purple Punch by Fastbuds,Purple Punch Auto,Fast Buds,480 watt,"Bio Nova,Hesi,",True,Manual,"BioBizz light mix Grow Medium,",,"LST,Defoliation,",6.46,12,3,8.85,32.84
Bruce Banner by FastBuds,Bruce Banner Auto,Fast Buds,480 watt,"Bio Nova,Hesi,",True,Manual,"Biobizz light mix Grow Medium,",Glass Of Water,"LST,Defoliation,",4.31,12,,8.71,33.23
Wedding Cheesecake by FastBuds,Wedding Cheesecake Auto,Fast Buds,480 watt,"Bio Nova,Hesi,",True,Manual,,Glass Of Water,"LST,Defoliation,",6.46,12,3,13.4,31.53
Mimosa,Mimosa Automatic,Royal Queen Seeds,300 watt,"Dutchpro USA,Canna,Terpinator,",True,Manual,"Coco Coir Grow Medium,",,"Topping,LST,Defoliation,ScrOG,",12.92,13,1,4.4,
Mephisto Purple Nuggets,Purple Nuggets,Mephisto Genetics,300 watt,"Dutchpro USA,Canna,",True,Manual,"Coco Grow Medium,",Paper Towel,"ScrOG,",12.92,11,1,3.79,
Orange Sherbert Auto,Orange Sherbet Auto,Fast Buds,450 watt,"Remo Nutrients,Botanicare,",True,Manual,"Coco Coir Grow Medium,Promix HP Grow Medium,",Glass Of Water,,Custom,7,,,
Mix automaticas psycho,AK XXL Auto,BSF Seeds,300 watt,,True,Manual,"Expanded Clay Grow Medium,",,,,16,1,,1.76
420 jack Herrera,Jack Herer Auto,Fast Buds,,"Element Nutrients,Humboldts Secret,",True,Manual,"Dirt Grow Medium,",Directly In Substrate,"Defoliation,",,10,1,0.95,2.29
Quebeccannabisseeds gold sativa,Gold sativa,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,",Directly In Substrate,,,15,,0.08,
>.< Lemon Pie Auto - Organic Grow,Lemon Pie Auto,Fast Buds,240 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"LST,Defoliation,",9.69,16,5,,2.78
Tangerine Dream,Tangerine Dream,Barney'S Farm,200 watt,"Lotus Nutrients,General Hydroponics (GHE),Fish Head Farms,South Cascade Organics,",True,Hydroponics,,Glass Of Water,"LST,Defoliation,Topping,",Custom,19,1,,2.6
MarsHydro & Bruce Banger,Bruce Banger,Seedsman,300 watt,"Fox Farm,Canna,",True,Manual,"Promix Grow Medium,Perlite Grow Medium,",Glass Of Water,"HST,LST,Defoliation,",,19,4,,
Lsd auto,LSD Auto,Barney'S Farm,310 watt,"Oregon’s Only (Nectar for the Gods),Cultured Biologix,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,",,11,1,,
Jaysjournal,White widow 3gallon experiment alongside a ck47 auto solo cup,Custom Breeder & Strain,,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"HST,FIMing,Defoliation,LST,",Custom,6,1,,16
That 70's Grow,Stoopid Fruits,Humboldt Seed Company,480 watt,"Real Growers,Optic Foliar,Plant Success (Plant Revolution),Advanced Nutrients,Humboldts Secret,",True,Manual,"Gorilla Grow Tent GGT Lite 4x4,Purple Cow IndiCanja Grow Medium,Coco Coir Grow Medium,Worm Castings Grow Medium,",Paper Towel,"FIMing,Topping,Defoliation,LST,",26.25,18,2,210,210
کار خوبه خدا درست کنه,Auto Ultimate,Dutch Passion,"LED / 240W QB288 240W LM301H Epistar 660nm,LED / 200W Custom,","BioBizz,Advanced Nutrients,Atami,",True,Manual,"دیگر Grow Medium,",Glass Of Water,"LST,",10.76,14,4,,141.1
Bloody Skunk Auto 2nd try,Bloody Skunk Auto®,Sweet Seeds,1000 watt,"Fox Farm,Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,",Paper Towel,,13.12,9,1,,0.53
Wonder Pie & Banana Krumble - Greenhouse,Wonder Pie,Green House Seed Co.,450 watt,"Guanokalong,Plant Success (Plant Revolution),B.A.C.,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Worm castings Grow Medium,",Paper Towel,"Topping,Defoliation,",15.07,11,4,,8.82
Let's walk on the moon!,Moon Walker Kush,Spliff Seeds,490 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Topping,Defoliation,HST,",10.76,19,1,16.58,95.24
"""ArtGrow"" My first BONSAI try.",Laughing Buddha,Barney'S Farm,245 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,Vermiculite Grow Medium,",Glass Of Water,"Main-Lining,Topping,Defoliation,LST,",3.23,16,1,4.59,14.64
Cafe racer,Cafe Racer,Blimburn Seeds,300 watt,"Green Planet Nutrients,",True,Manual,"GA Grow Tent GT 40x40x80,Pro mix bx Grow Medium,",,"Topping,Defoliation,",2.69,17,1,4.06,
SP3000 x2: My first flux,Mafia Candy by RightHemisphere.Genetics,Custom Breeder & Strain,600 watt,"Microbe Life Hydro,Oregon’s Only (Nectar for the Gods),GreenGro,South Cascade Organics,Cultured Biologix,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Glass Of Water,"Main-Lining,Fluxing,Flux,Defoliation,",,19,1,23.99,17.64
2x feminized grow,Amnesia Haze,Custom Breeder & Strain,"LED / 400W Custom,","Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Supercrop,ScrOG,Defoliation,LST,",,9,1,,
Viparspectra p2000 red gorilla xl auto,Red Gorilla Girl XL Auto,Sweet Seeds,200 watt,,True,Manual,,,,Mammoth Tents,9,,,
Autoflower Experiment,Sour Stomper,Mephisto Genetics,550 watt,,True,Drip,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,",Paper Towel,,26.25,6,3,,0.85
S.o.g mix sweetseeds,Purple Punch OG,Sweet Seeds,300 watt,"B.A.C.,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"SoG,Defoliation,",8.61,13,4,,14.36
Purple Lemonade,Purple Lemonade Auto,Fast Buds,"LED / 200W SF-2000,","Greenleaf Nutrients,",True,Hydroponics,"Expanded Clay Grow Medium,Coco Coir Grow Medium,",,,,10,1,,
Paradise Seeds: Auto Kong #4,Auto Kong 4,Paradise Seeds,165 watt,"BIOCANNA,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Rockwool Cube,"Defoliation,",6.89,12,4,5.54,27.2
"First Grow Ever, Fastbuds Strawberry Pie",Strawberry Pie Auto,Fast Buds,645 watt,"Fox Farm,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Soil Grow Medium,bio365 (bioall Grow Medium,bioflower Grow Medium,",Directly In Substrate,"SoG,",29.53,12,1,,
Hulkberry Auto x WeddingCake Photoperiod,Hulkberry Automatic,Royal Queen Seeds,300 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",,"Topping,LST,Defoliation,",10.76,10,1,0.3,1.06
Alfhfmmmm,LSD-25 Auto,Fast Buds,,"Fox Farm,",True,Manual,,,,,8,1,,9.03
Satisfy,Gorilla Glue #4,BSF Seeds,150 watt,"Plant Success (Plant Revolution),Top Crop,PLAGRON.,Guanokalong,",True,Manual,"Plagron Royal Mix Grow Medium,Plagron Mega Worm Grow Medium,Guanokalong Bat Guano Grow Medium,",Paper Towel,"LST,Defoliation,Leaf Tucking,Topping,",6.89,16,1,,
Drop it Like it´s Hot,Gelato #33,Advanced Seeds,150 watt,"Plant Success (Plant Revolution),Top Crop,BioBizz,Hesi,PLAGRON.,",True,Manual,"Top Crop Complete Mix Grow Medium,",Paper Towel,"LST,Leaf Tucking,Defoliation,Topping,",6.89,16,1,1.23,
PANDA,Dr. Bruce Banner CBD,Original Sensible Seeds,150 watt,"Plant Success (Plant Revolution),Top Crop,PLAGRON.,Guanokalong,",True,Manual,"Plagron Royal Mix Grow Medium,Plagron Mega Worm Grow Medium,Guanokalong Bat Guano Grow Medium,",Paper Towel,"FIMing,Leaf Tuking,Defoliation,Pony Tail,LST,Leaf Tucking,",6.89,16,1,0.88,
Children´s Story,Banana Sherbet,Original Sensible Seeds,150 watt,"Plant Success (Plant Revolution),Top Crop,PLAGRON.,Guanokalong,",True,Manual,"Plagron Royal Mix Grow Medium,Plagron Mega Worm Grow Medium,Guanokalong Bat Guano Grow Medium,",Paper Towel,"Defoliation,Topping,Leaf Tucking,LST,",6.89,16,1,,
Débutant avec Royal Queen Seeds.,Special Kush #1,Royal Queen Seeds,150 watt,,True,Manual,"Soil Grow Medium,",,"12-12 From Seed,",,15,,,
First grow- Fro-yo/Northern lights auto,Auto Fro-yo,G13 Labs,315 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,",Directly In Substrate,,29.53,12,1,3,5.2
Monster&Midget 1st grow.,Zkittlez OG Auto,Barney'S Farm,100 watt,"Advanced Nutrients,BIOCANNA,BioBizz,",True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Defoliation,Half Harvested Method,HST,3 part Harvest,spacers in between lower nodes,Topping,LST,",5.27,18,1,6.84,26.46
'Kelly' Kosher Cake Auto,Kosher Cake Auto,Fast Buds,450 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",66,16,1,2.89,2.89
Diario maravilla,Amnesia Zkittlez Auto,Fast Buds,600 watt,,True,Manual,"Mineral Wool Grow Medium,",,,,8,2,,4.37
Gelato#33 please!!,Gelato,Custom Breeder & Strain,"LED / 250W Custom,LED / 250W BP2500,","Humboldts Secret,Bloom City Organics,Botanicare,",True,Manual,"Soil Grow Medium,",,"Defoliation,LST,",Apollo Horticulture,FLOWERING,,,
Bsf ️,Black Dom XXL Auto,BSF Seeds,,,True,Manual,"Mineral Wool Grow Medium,",,,,8,1,,1.34
Auto Magnum,Magnum Auto,Custom Breeder & Strain,200 watt,"General Hydroponics (GHE),BioBizz,PLAGRON.,Atami,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"LST,ScrOG,",12.92,10,4,10.58,19.75
Cream cookies auto Dwc,Cream Cookies Auto,Fast Buds,220 watt,"Advanced Nutrients,",True,Hydroponics,"Mineral Wool Grow Medium,Expanded Clay Grow Medium,",Rockwool Cube,"LST,Defoliation,",21.53,13,1,2.82,17.64
Green tiger,Green Tiger,BSF Seeds,,,True,Manual,"Soil Grow Medium,",,,,8,1,,3.17
Skywalker x CDLC x Samsquanch OG DWC,Mephisto Genetics - Skywalker x Creme de la Chem x Samsquanch OG,Custom Breeder & Strain,2100 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),",True,Hydroponics,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Mineral Wool Grow Medium,Expanded Clay Grow Medium,",,"LST,Defoliation,",13.12,9,1,,
